symbol,date,fiscalYear,period,reportedCurrency,grossProfitMargin,ebitMargin,ebitdaMargin,operatingProfitMargin,pretaxProfitMargin,continuousOperationsProfitMargin,netProfitMargin,bottomLineProfitMargin,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,currentRatio,quickRatio,solvencyRatio,cashRatio,priceToEarningsRatio,priceToEarningsGrowthRatio,forwardPriceToEarningsGrowthRatio,priceToBookRatio,priceToSalesRatio,priceToFreeCashFlowRatio,priceToOperatingCashFlowRatio,debtToAssetsRatio,debtToEquityRatio,debtToCapitalRatio,longTermDebtToCapitalRatio,financialLeverageRatio,workingCapitalTurnoverRatio,operatingCashFlowRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,debtServiceCoverageRatio,interestCoverageRatio,shortTermOperatingCashFlowCoverageRatio,operatingCashFlowCoverageRatio,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,dividendYield,dividendYieldPercentage,revenuePerShare,netIncomePerShare,interestDebtPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,operatingCashFlowPerShare,capexPerShare,freeCashFlowPerShare,netIncomePerEBT,ebtPerEbit,priceToFairValue,debtToMarketCap,effectiveTaxRate,enterpriseValueMultiple,dividendPerShare,year,calendarYear
AAPL,2025-09-27,2025,FY,USD,0.4690516410716045,0.3189366615324358,0.34704597499525425,0.31970799762591884,0.3189366615324358,0.2691506412181824,0.2691506412181824,0.2691506412181824,5.704195622078759,3.1628972230174637,38.6428821266177,8.350945137857687,1.1584451663368045,0.8932929222186667,0.858770399261008,0.43329083598358015,0.21695214060169896,34.1068090787717,1.5100913295021379,1.5100913295021379,51.79151546797228,9.176121284791222,38.66416728259439,34.25435325882205,0.3128178576498785,1.5241072518411023,0.6038203213153511,0.5151090680713661,4.8721874872852045,-20.261496141580857,0.6730744848488508,0.26788190147563085,0.8859457132093074,6.085296866545329,0.0,5.483890009346254,0.9920357368500672,8.767754620526937,3.962254762581746,0.1376752075707526,0.004038238951672435,0.4038238951672435,27.83964946315684,7.49305950429809,7.51761046258822,3.6590293340468945,4.932468140616115,4.932468140616115,4.932468140616115,7.457738234605479,0.8505870154196074,6.607151219185871,0.8438999766441395,0.997587373167982,51.79151546797228,0.02583493549414094,0.15610002335586043,26.969935053694947,1.0316085225942402,2025,2025
AAPL,2024-09-28,2024,FY,USD,0.4620634981523393,0.3157901466620635,0.34505862646566166,0.31510222870075566,0.3157901466620635,0.23971255769943867,0.23971255769943867,0.23971255769943867,5.903038811648023,3.0503480278422272,28.870710952511665,8.560310858143607,1.0713874732862074,0.8673125765340832,0.8260068483831466,0.3414634938155374,0.16975259648963673,37.28150572831424,-45.93081505728336,-45.93081505728336,61.37243774486391,8.93822887866815,32.12256867269569,29.55638142954995,0.32620691544742175,2.090588235294118,0.6764370003806623,0.6009110021023125,6.408779631255487,-31.099932397502684,0.6704045534944896,0.3024128274962599,0.9201126388959359,5.037645481105417,0.0,5.663777000814215,0.9932386463854056,12.517624642743728,4.7912969490701345,0.16252026969360758,0.0043585983369965175,0.43585983369965176,25.484914639368924,6.109054070954992,7.759429340208995,4.247388013764271,3.711600978715614,3.711600978715614,3.711600978715614,7.706965094592383,0.6156891035281195,7.091275991064264,0.7590881483581001,1.0021831580314244,61.37243774486391,0.03050761336980449,0.24091185164189982,26.5639689436745,0.9928451151844366,2024,2024
AAPL,2023-09-30,2023,FY,USD,0.4413112957720756,0.30700131755743115,0.33705467211083134,0.2982141226502472,0.296740023742124,0.2530623426432028,0.2530623426432028,0.2530623426432028,6.284906124456834,3.420117870661705,33.82356657716001,7.04878990731205,1.087077369016657,0.9880116717592975,0.9444421504665951,0.3736231953917717,0.20621713876730807,27.79383116883117,170.93206168830375,170.93206168830375,43.37479145093811,7.032807935374461,27.06830203155125,24.384807626986785,0.3514917054991307,1.9941750072410132,0.6660181861175004,0.6052392537493568,5.673462491552152,-37.72675820660466,0.7607495802020535,0.28840940814276583,0.9008621079579892,5.696403242147923,29.062039155860667,6.9932941102043396,0.8919793431776003,10.08696048909572,4.254271859605911,0.1549048920047425,0.005573960673721321,0.5573960673721321,24.344472588086393,6.160669263554378,8.121260415958075,3.9096860303942442,3.947223589389663,3.947223589389663,3.947223589389663,7.021174930677783,0.6960644822856067,6.325110448392176,0.8528082577196314,0.9950569111381353,43.37479145093811,0.04121132401479895,0.14719174228036858,21.592832070393534,0.9543178069478274,2023,2023
AAPL,2022-09-24,2022,FY,USD,0.43309630561360085,0.3094733318455702,0.33763263070337385,0.30288744395528594,0.30204043334482966,0.2530964070519973,0.2530964070519973,0.2530964070519973,6.471607693822622,3.486641191608828,45.19733117670845,7.506148399131991,1.1178523337727317,0.8793560286267226,0.8472353911496149,0.36714081891400707,0.15356340351469652,24.460162601626017,2.8893567073170736,2.8893567073170736,48.14034011071204,6.186137718067193,21.888923611981014,19.970096962693717,0.37555810690139046,2.6144616356173036,0.7233336245304447,0.6613535965140913,6.961536943479634,-85.51897636087617,0.7932810328479952,0.30977003915522106,0.9123380078754983,4.735160767023002,40.74957352439441,5.786404547607769,0.9220335144927536,11.407452372058275,4.781048181924929,0.14870294480125848,0.006083954603424043,0.6083954603424043,24.31727304755197,6.154614437637777,8.350475392673257,2.9787931805221803,3.124822127430853,3.124822127430853,3.124822127430853,7.532762624088375,0.6603369778285755,6.872425646259799,0.8379553831557559,0.997203546639651,48.14034011071204,0.049221369535645945,0.16204461684424407,19.13954929539275,0.9152092909930789,2022,2022
AAPL,2021-09-25,2021,FY,USD,0.4177935962516778,0.305759437095597,0.33660546120054563,0.29782377527561593,0.2985290459437369,0.2588179335569424,0.2588179335569424,0.2588179335569424,7.102415252591931,3.889140478060004,32.367933130699086,7.386213580471258,1.042207736708053,1.0745531195957954,1.0221149018576519,0.3680430131429048,0.2784485300563432,25.911816578483243,0.3634242070965234,0.3634242070965234,38.89286546584245,6.707591178758778,26.39775889148279,23.585140835463964,0.3889493507159503,2.163924552226977,0.6839368374646815,0.6336151826987851,5.563512442542399,15.345960231563051,0.8291135709788733,0.284399030116151,0.8934523923950864,5.9485704896483735,41.19054820415879,6.663549606097483,0.76206032727326,9.385475868290483,4.071618659987476,0.15279890156316012,0.0058958715429144335,0.5895871542914434,21.90354123925411,5.669029281123018,8.332718609696315,3.750552652516527,3.7775565837141025,3.7775565837141025,3.7775565837141025,6.229345884552985,0.6637219009426348,5.56562398361035,0.8669773915591491,1.0023680804780217,38.89286546584245,0.05082789817935613,0.13302260844085087,20.7521186512474,0.8662214470849885,2021,2021
